wl (nm),n,k
774.913573194714,0.678518829553344,2.65377065473781
775.697571933836,0.678606642955206,2.65832509753039
776.481570672958,0.67869941292088,2.66287675076454
777.265569412078,0.678797109473123,2.66742561080401
778.0495681512,0.678899702828373,2.67197167421662
778.833566890325,0.679007163396508,2.67651493777032
779.617565629447,0.679119461780574,2.68105539842949
780.401564368566,0.67923656877645,2.68559305335141
781.185563107687,0.679358455372528,2.69012789988257
781.96956184681,0.679485092749348,2.69465993555498
782.753560585931,0.679616452279128,2.69918915808292
783.537559325053,0.679752505525403,2.70371556535923
784.321558064175,0.679893224242479,2.70823915545219
785.105556803301,0.680038580375031,2.7127599266018
785.889555542423,0.680188546057471,2.71727787721683
786.673554281543,0.680343093613479,2.72179300587141
787.457553020666,0.680502195555413,2.72630531130182
788.241551759786,0.680665824583685,2.73081479240338
789.025550498912,0.680833953586161,2.73532144822739
789.809549238032,0.681006555637496,2.739825277978
790.593547977152,0.681183603998527,2.74432628100918
791.377546716278,0.681365072115512,2.74882445682193
792.161545455398,0.681550933619482,2.75331980506112
792.945544194521,0.681741162325486,2.7578123255129
793.729542933645,0.68193573223188,2.76230201810162
794.513541672762,0.682134617519537,2.7667888828872
795.297540411884,0.6823377925511,2.77127292006247
796.081539151006,0.68254523187018,2.77575412995026
796.865537890131,0.68275691020056,2.78023251300092
797.649536629251,0.682972802445355,2.78470806978967
798.433535368373,0.683192883686227,2.78918080101404
799.217534107498,0.683417129182488,2.79365070749136
800.001532846618,0.683645514370265,2.79811779015628
800.78553158574,0.68387801486166,2.80258205005827
801.569530324862,0.68411460644381,2.80704348835941
802.353529063986,0.684355265078083,2.81150210633168
803.137527803107,0.684599966899068,2.81595790535509
803.921526542232,0.684848688213787,2.82041088691497
804.705525281351,0.68510140550068,2.82486105260001
805.489524020472,0.685358095408741,2.82930840409997
806.273522759594,0.685618734756554,2.83375294320348
807.057521498715,0.685883300531382,2.83819467179585
807.841520237839,0.686151769888178,2.84263359185718
808.625518976961,0.686424120148693,2.84706970545996
809.409517716086,0.686700328800445,2.85150301476744
810.193516455204,0.686980373495815,2.85593352203124
810.977515194329,0.687264232051071,2.86036122958969
811.761513933452,0.687551882445326,2.86478613986585
812.545512672572,0.687843302819688,2.86920825536527
813.329511411692,0.688138471476154,2.8736275786747
814.113510150816,0.688437366876702,2.87804411245983
814.897508889938,0.688739967642262,2.88245785946362
815.681507629062,0.689046252551782,2.88686882250445
816.465506368182,0.689356200541156,2.89127700447454
817.249505107306,0.689669790702293,2.89568240833819
818.033503846428,0.689987002282095,2.90008503712994
818.817502585548,0.690307814681467,2.90448489395308
819.601501324673,0.690632207454308,2.90888198197805
820.385500063794,0.690960160306538,2.9132763044406
821.169498802912,0.691291653095052,2.91766786464056
821.953497542039,0.691626665826786,2.92205666594005
822.73749628116,0.691965178657618,2.92644271176209
823.521495020278,0.692307171891494,2.93082600558894
824.305493759403,0.692652625979315,2.93520655096099
825.089492498528,0.693001521518014,2.93958435147487
825.873491237646,0.693353839249504,2.94395941078235
826.657489976767,0.693709560059719,2.94833173258894
827.441488715891,0.694068664977619,2.95270132065231
828.225487455015,0.694431135174152,2.95706817878124
829.009486194137,0.694796951961319,2.961432310834
829.793484933256,0.695166096791126,2.96579372071738
830.577483672378,0.695538551254654,2.97015241238519
831.361482411502,0.695914297081036,2.97450838983705
832.145481150622,0.696293316136473,2.9788616571172
832.929479889744,0.696675590423251,2.98321221831343
833.713478628868,0.697061102078805,2.98756007755558
834.497477367989,0.697449833374669,2.99190523901469
835.281476107112,0.697841766715579,2.99624770690167
836.065474846232,0.698236884638439,3.00058748546632
836.849473585359,0.698635169811421,3.00492457899607
837.63347232448,0.699036605032899,3.00925899181513
838.417471063601,0.699441173230625,3.01359072828315
839.201469802723,0.699848857460659,3.01791979279442
839.985468541845,0.700259640906468,3.02224618977676
840.769467280965,0.700673506877973,3.02656992369046
841.553466020089,0.701090438810604,3.03089099902743
842.337464759212,0.701510420264344,3.03520942031006
843.121463498335,0.70193343492281,3.03952519209045
843.905462237454,0.702359466592315,3.04383831894933
844.689460976576,0.702788499200932,3.04814880549532
845.473459715697,0.703220516797587,3.05245665636383
846.257458454823,0.703655503551124,3.05676187621637
847.041457193943,0.704093443749385,3.0610644697395
847.825455933064,0.704534321798327,3.06536444164416
848.609454672189,0.704978122221091,3.06966179666475
849.393453411312,0.705424829657108,3.07395653955827
850.177452150434,0.705874428861201,3.07824867510364
850.961450889556,0.706326904702705,3.08253820810081
851.745449628678,0.706782242164551,3.08682514337007
852.529448367798,0.707240426342427,3.09110948575118
853.313447106922,0.70770144244386,3.09539124010283
854.097445846043,0.708165275787374,3.09967041130159
854.881444585163,0.708631911801601,3.10394700424154
855.665443324287,0.709101336024429,3.10822102383343
856.449442063411,0.709573534102153,3.11249247500384
857.233440802528,0.710048491788587,3.11676136269479
858.017439541654,0.710526194944285,3.1210276918629
858.801438280772,0.711006629535622,3.12529146747871
859.585437019899,0.711489781634024,3.12955269452623
860.369435759017,0.711975637415083,3.13381137800203
861.153434498138,0.712464183157766,3.13806752291499
861.937433237262,0.712955405243569,3.14232113428549
862.721431976385,0.71344929015576,3.14657221714458
863.505430715508,0.713945824478459,3.15082077653402
864.289429454631,0.714444994895947,3.15506681750514
865.073428193751,0.714946788191792,3.15931034511857
865.857426932873,0.715451191248098,3.16355136444363
866.641425671995,0.715958191044686,3.16778988055781
867.425424411115,0.716467774658322,3.17202589854622
868.209423150238,0.716979929261955,3.17625942350112
868.993421889361,0.717494642123906,3.18049046052136
869.777420628486,0.718011900607139,3.18471901471195
870.561419367606,0.718531692168457,3.18894509118357
871.345418106727,0.719054004357802,3.19316869505203
872.129416845848,0.719578824817447,3.19738983143793
872.913415584972,0.720106141281292,3.20160850546606
873.697414324093,0.720635941574087,3.20582472226506
874.481413063215,0.721168213610709,3.21003848696703
875.26541180234,0.721702945395457,3.21424980470695
876.049410541459,0.722240125021284,3.2184586806223
876.833409280583,0.722779740669109,3.22266511985287
877.617408019706,0.723321780607085,3.22686912754001
878.401406758824,0.723866233189909,3.23107070882643
879.18540549795,0.724413086858086,3.23526986885599
879.96940423707,0.724962330137252,3.23946661277289
880.75340297619,0.725513951637498,3.24366094572163
881.537401715312,0.726067940052618,3.24785287284671
882.321400454434,0.726624284159514,3.25204239929189
883.105399193559,0.727182972817439,3.25622953020029
883.889397932678,0.727743994967355,3.26041427071373
884.673396671804,0.728307339631285,3.26459662597262
885.457395410927,0.728872995911628,3.26877660111536
886.241394150049,0.729440952990484,3.2729542012784
887.025392889172,0.730011200129045,3.27712943159561
887.809391628291,0.730583726666904,3.28130229719811
888.593390367412,0.731158522021443,3.28547280321403
889.377389106537,0.731735575687178,3.28964095476811
890.161387845657,0.732314877235142,3.29380675698135
890.945386584782,0.732896416312246,3.29797021497099
891.729385323902,0.733480182640635,3.30213133385001
892.513384063022,0.734066166017128,3.30629011872691
893.297382802145,0.734654356312541,3.31044657470563
894.081381541268,0.73524474347113,3.31460070688495
894.865380280393,0.735837317509957,3.31875252035852
895.649379019515,0.736432068518277,3.32290202021463
896.433377758635,0.737028986657017,3.32704921153565
897.217376497754,0.737628062158086,3.33119409939828
898.00137523688,0.738229285323897,3.33533668887291
898.785373976,0.738832646526659,3.33947698502368
899.56937271512,0.739438136207951,3.34361499290797
900.353371454246,0.740045744878046,3.34775071757652
901.137370193364,0.740655463115346,3.35188416407303
901.921368932491,0.741267281565916,3.35601533743397
902.705367671613,0.74188119094281,3.36014424268838
903.489366410736,0.742497182025593,3.36427088485778
904.273365149854,0.743115245659765,3.36839526895588
905.05736388898,0.743735372756259,3.37251739998841
905.841362628098,0.744357554290823,3.37663728295294
906.625361367224,0.744981781303568,3.38075492283884
907.409360106346,0.745608044898378,3.3848703246269
908.193358845463,0.746236336242446,3.38898349328916
908.977357584588,0.746866646565685,3.39309443378915
909.761356323712,0.747498967160269,3.39720315108114
910.54535506283,0.748133289380071,3.40130965011041
911.329353801956,0.748769604640212,3.40541393581301
912.113352541078,0.749407904416514,3.40951601311542
912.8973512802,0.750048180245006,3.41361588693472
913.68135001932,0.750690423721445,3.41771356217819
914.465348758445,0.751334626500817,3.42180904374342
915.249347497564,0.75198078029684,3.42590233651784
916.033346236683,0.752628876881505,3.42999344537895
916.817344975811,0.753278908084584,3.43408237519402
917.60134371493,0.753930865793128,3.4381691308199
918.385342454053,0.754584741951069,3.44225371710302
919.169341193173,0.755240528558649,3.44633613887937
919.953339932296,0.755898217672061,3.45041640097415
920.737338671416,0.756557801402941,3.45449450820169
921.521337410543,0.75721927191788,3.45857046536574
922.305336149663,0.757882621438056,3.46264427725867
923.089334888783,0.758547842238706,3.46671594866206
923.873333627906,0.759214926648733,3.47078548434624
924.657332367031,0.75988386705026,3.47485288907014
925.44133110615,0.760554655878159,3.47891816758142
926.225329845271,0.761227285619649,3.48298132461639
927.009328584398,0.761901748813891,3.48704236489964
927.793327323519,0.762578038051499,3.49110129314419
928.577326062639,0.763256145974167,3.49515811405145
929.361324801758,0.763936065274236,3.499212832311
930.145323540886,0.764617788694309,3.50326545260055
930.929322280006,0.765301309026771,3.50731597958587
931.71332101913,0.765986619113461,3.51136441792079
932.497319758247,0.766673711845212,3.51541077224701
933.281318497368,0.767362580161478,3.51945504719425
934.065317236493,0.768053217049928,3.52349724737997
934.849315975614,0.768745615546063,3.52753737740928
935.633314714736,0.769439768732829,3.53157544187504
936.417313453861,0.770135669740189,3.53561144535791
937.201312192985,0.770833311744806,3.53964539242588
937.985310932104,0.771532687969592,3.54367728763466
938.769309671229,0.77223379168341,3.54770713552736
939.553308410349,0.772936616200625,3.55173494063455
940.33730714947,0.773641154880796,3.55576070747414
941.121305888591,0.774347401128253,3.5597844405515
941.905304627714,0.775055348391786,3.56380614435919
942.689303366836,0.775764990164245,3.56782582337708
943.47330210596,0.776476319982208,3.57184348207223
944.257300845081,0.7771893314256,3.57585912489893
945.041299584205,0.77790401811737,3.57987275629866
945.825298323324,0.778620373723134,3.58388438069984
946.609297062446,0.779338391950813,3.58789400251821
947.393295801572,0.780058066550331,3.5919016261564
948.177294540692,0.78077939131321,3.59590725600409
948.961293279813,0.781502360072301,3.59991089643804
949.745292018939,0.782226966701421,3.60391255182194
950.529290758054,0.782953205114992,3.60791222650639
951.31328949718,0.783681069267804,3.61190992482899
952.0972882363,0.784410553154569,3.61590565111419
952.881286975426,0.785141650809703,3.6198994096734
953.665285714546,0.78587435630695,3.62389120480473
954.449284453671,0.786608663759079,3.6278810407934
955.233283192792,0.787344567317565,3.63186892191127
956.01728193191,0.788082061172308,3.635854852417
956.801280671035,0.788821139551274,3.63983883655633
957.585279410154,0.789561796720236,3.64382087856145
958.369278149277,0.79030402698245,3.64780098265156
959.153276888398,0.791047824678343,3.65177915303258
959.937275627525,0.791793184185243,3.65575539389724
960.721274366641,0.79254009991707,3.6597297094248
961.50527310577,0.793288566324032,3.66370210378171
962.289271844892,0.794038577892344,3.66767258112079
963.073270584014,0.794790129143951,3.67164114558179
963.857269323133,0.795543214636245,3.67560780129109
964.641268062252,0.796297828961749,3.67957255236196
965.425266801378,0.797053966747883,3.68353540289438
966.209265540499,0.797811622656651,3.68749635697488
966.993264279621,0.798570791384353,3.69145541867707
967.77726301874,0.799331467661376,3.69541259206105
968.561261757867,0.800093646251888,3.69936788117374
969.34526049699,0.800857321953523,3.70332129004885
970.129259236106,0.801622489597188,3.70727282270675
970.91325797523,0.802389144046773,3.71122248315478
971.697256714357,0.803157280198875,3.71517027538686
972.481255453472,0.803926892982542,3.71911620338372
973.2652541926,0.804697977359059,3.72306027111299
974.049252931721,0.805470528321622,3.72700248252895
974.833251670842,0.806244540895131,3.73094284157281
975.617250409963,0.807020010135939,3.73488135217258
976.401249149084,0.807796931131606,3.73881801824302
977.185247888205,0.808575299000633,3.74275284368577
977.96924662733,0.809355108892219,3.74668583238944
978.753245366455,0.810136355986045,3.75061698822934
979.537244105572,0.810919035492,3.75454631506773
980.321242844695,0.811703142649994,3.75847381675381
981.105241583818,0.812488672729661,3.76239949712368
981.889240322942,0.813275621030177,3.76632336000029
982.673239062063,0.814063982879991,3.7702454091936
983.457237801186,0.814853753636615,3.77416564850062
984.241236540304,0.815644928686392,3.77808408170519
985.025235279429,0.816437503444289,3.7820007125783
985.809234018548,0.817231473353647,3.78591554487774
986.593232757674,0.818026833885963,3.78982858234863
987.377231496795,0.818823580540664,3.79373982872295
988.161230235915,0.81962170884493,3.79764928771984
988.945228975036,0.820421214353443,3.8015569630455
989.729227714163,0.821222092648171,3.80546285839335
